User Name,Time,Tweet,User Location,Retweeted Count,Favorited Count,Replied
irrev1,2019-11-04 20:18:33,RT @AngelaGemmill: Living wage gives food for thought. Sudbury Workers' Education and Advocacy Centre (SWEAC) launches campaign tonight wit ,Capreol Ontario Canada,1,0,NaN
FreeLion7,2019-11-04 20:18:32,RT @tgradous: University faces legal threats from students of color who demand university stop using the SAT and ACT because their scores ' ,"Live Free or Die, NH",25,0,NaN
Sher_KJames,2019-11-04 20:17:27,RT @plug_cv: admin officer;;Location: Abuja;;0-2 years. He/she must be very conversant with the use of social media;;Education: A universit ,Nigeria ,7,0,NaN
Drewegan5,2019-11-04 20:17:26,RT @SheaSprague7: I am proud to announce my commitment to further my education and play Division 1 baseball at Elon University. Thank you t ,"Whitman, MA",48,0,NaN
panesma,2019-11-04 20:17:18,"Newsom, Brooklynn Siebel Newsom;Education: Santa Clara University (1985 1989), Redwood High School. managed through  ",Nairobi Kenya,0,0,NaN
Cele_Segenanqua,2019-11-04 20:17:00,RT @EmmanueJonathan: #Education: First University of Education in South East Geo-political Zone Constructed by Gov Ifeanyi Ugwuanyi's admin ,Enugu,5,0,NaN
arslanhussain60,2019-11-04 20:16:41,RT @PTIAJK_Official: 10.7 billion will be directed to improve the quality of college and university education through provision of online c ,NaN,22,0,NaN
NathanWAttwood,2019-11-04 20:16:31,"I understand that having a winning football program is a nonnegotiable at FSU. At the same time, maybe they could h  ",NaN,0,0,NaN
stoneimonitie,2019-11-04 20:16:27,RT @hannytalker: admin officer;;Location: Abuja;;0-2 years. He/she must be very conversant with the use of social media;;Education: A unive ,Edo state,164,0,NaN
Marshal007_,2019-11-04 20:16:17,RT @hannytalker: admin officer;;Location: Abuja;;0-2 years. He/she must be very conversant with the use of social media;;Education: A unive ,Nigeria ,164,0,NaN
MichaelTripper,2019-11-04 20:16:15,"#insanity #postsecondary #education #cdnpoli #canada;Many Students Are Fed Up with Diversity, Inclusion, and Equity  ",NaN,0,1,NaN
SothanJohana,2019-11-04 20:15:24,"Free Education University &gt;&gt; How to get grants for trade or vocational school, community colleges, or a university  ","Secaucus, NJ",0,0,NaN
McKonGov,2019-11-04 20:15:03, Institutional procedures and red tape  ranks as one of the top five sources of stress amongst #university faculty  ,Global,0,0,NaN
48Sezza,2019-11-04 20:14:48,RT @BellHappe: @Spoonhead8 @furcoatnonics @CorbynistaTeen And even when you do it s a negligible increase. Especially considering free univ ,NaN,3,0,NaN
HispanicOutlook,2019-11-04 20:13:08,It's University Press Week! We celebrate University Presses every month in our Higher Education School Library! Oct  ,"Fair Lawn, NJ",0,1,NaN
keeweedoc,2019-11-04 20:12:27,Haven't blogged for years but thought I would be able to add something to the discussion about Electives and the cu  ,Under a Punga log,0,0,NaN
BesigyeBarigye,2019-11-04 20:12:17,RT @85thGuild: Our students led by the Guild President have faced the committee for education and sports @Parliament_Ug and they clearly ta ,Uganda,6,0,NaN
stacie_bm,2019-11-04 20:12:02,RT @tgradous: University faces legal threats from students of color who demand university stop using the SAT and ACT because their scores ' ,A mountain in Washington State,25,0,NaN
Michael99762469,2019-11-04 20:11:36,"RT @SpencerVignes: From Cradle to Grave/2;Declared missing in action in October 1916 during the Battle of the Somme, Leigh was renowned as ",Knaresborough north yorkshire,6,0,NaN
beornborg,2019-11-04 20:10:54,"@AndyRichter @DavidColeAIA College education helps, but not in every case. Richard Spencer was a student at UVA, Un  ","Florida, USA",0,0,1191387259758501889
Alansurry,2019-11-04 20:10:46,RT @hannytalker: admin officer;;Location: Abuja;;0-2 years. He/she must be very conversant with the use of social media;;Education: A unive ,"Kano, Nigeria",164,0,NaN
moody07311904,2019-11-04 20:10:44,RT @PTIofficial: A great many students have had to quit education or leave their desired field of study just b/c they can t afford universi ,"Sheffield, England",116,0,NaN
Oak74679721,2019-11-04 20:10:31,RT @SRSilvie: @Oak74679721 @2tweetaboutit @thisislaurat All too true; and it will continue all through their education. Remember they spend ,NaN,1,0,NaN
MusiCounts,2019-11-04 20:10:28,RT @GKitchenParty: .@MusiCounts is Canada s music education charity &amp; your support tonight in St. John s;is helping bring the magic of musi ,"Toronto, Ontario",1,0,NaN
NHS_StuServices,2019-11-04 20:10:25,RT @JohnMcCraeSS: Canadian Armed Forces Paid Education PlanvariableApplications accepted throughout the yearThe Canadian Armed Forces (CAF) ,"Ottawa, ON, Canada",3,0,NaN
CRYSTARC_DESIGN,2019-11-04 20:09:44,RT @iamkingmonye: At every university ;All faculty girls are always dying to date an engineering boy.;Every guy wants to have a law female , Abuja Nigeria,8,0,NaN
CarolFace12,2019-11-04 20:09:17,"RT @SpencerVignes: From Cradle to Grave/2;Declared missing in action in October 1916 during the Battle of the Somme, Leigh was renowned as ",UK,6,0,NaN
tmj_cao_edu,2019-11-04 20:09:07,"Can you recommend anyone for this job? Educator-PT -  #Education #LomaLinda, CA","Orange County, CA",0,0,NaN
COECentennial,2019-11-04 20:09:06,Learn what it takes to become a successful entrepreneur as a newcomer to Canada during Entrepreneurship Pathways fo  ,"Toronto, Ontario",0,0,NaN
segilolaa,2019-11-04 20:09:02,"RT @ReadySetWorkng: To kickstart this year's edition, a Sensitization Programme for Lagos State University (LASU) final year students with ",Lagos,3,0,NaN
Blockchain_ABC,2019-11-04 20:08:53,"RT @Guild_One_Inc:  All students will learn about fundamental Blockchain, DLT and smart contract concepts, aspects of the DLT business worl ",NaN,1,0,NaN
fatilatuti,2019-11-04 20:08:24,RT @HaiLe2610: @lsbu; ;Choose the future you want! The future you deserve. It s time to get what s yours! Join LSBU through Clearing - ap ,"Los Angeles, California",5,0,NaN
nerdynel17,2019-11-04 20:08:24,"RT @NicoleBarbaro: There is no college education worth $100,000 per year. Absolutely not.  ",NaN,16,0,NaN
HappyProgressiv,2019-11-04 20:08:20,"RT @RWPUSA: Paula White is to religion what Trump University was to higher education:  a fraud.;;Paula White, Newest White House Aide, Is a ",NaN,6223,0,NaN
fatilatuti,2019-11-04 20:08:16,RT @HaiLe2610: @lsbu; ;What can t you do? It s time to get yours! LSBU is OPEN for clearing. It s time to get what s yours! Join LSBU thr ,"Los Angeles, California",1,0,NaN
timeshighered,2019-11-04 20:08:01,"Regional Australia s share of higher education students has fallen steadily, with the biggest drop occurring last y  ",Global,0,0,NaN
dr_madaan,2019-11-04 20:07:59,"RT @PKU1898: Today, #Peking University, the Beijing Municipal Education Commission, and the Korea Foundation for Advanced Studies hosted th ","Ambala,Kurukshetra,Kaithal",24,0,NaN
SRSilvie,2019-11-04 20:07:47,@Oak74679721 @2tweetaboutit @thisislaurat All too true; and it will continue all through their education. Remember  ,Cumbria,1,3,1190942886579322880
RussellHigh,2019-11-04 20:07:38,RT @RHS_VREd: Check out our presentation and learn about the future of education: virtual reality!!! Upcoming presentation on November 7th ,"Russell, KY",3,0,NaN
Nowtolater,2019-11-04 20:07:10,"RT @RWPUSA: Paula White is to religion what Trump University was to higher education:  a fraud.;;Paula White, Newest White House Aide, Is a ",United States,6223,0,NaN
EduAdviserLASG,2019-11-04 20:07:08,"RT @ReadySetWorkng: To kickstart this year's edition, a Sensitization Programme for Lagos State University (LASU) final year students with ","Alausa, Lagos",3,0,NaN
AngelaGemmill,2019-11-04 20:07:01,Living wage gives food for thought. Sudbury Workers' Education and Advocacy Centre (SWEAC) launches campaign tonigh  ,"Sudbury, ON",1,2,NaN
izzy_adams_15,2019-11-04 20:06:57,RT @CourtneyLTanner: How the University of Utah s police department treated female victims and officers for years before Lauren McCluskey s ,"Salt Lake City, UT",78,0,NaN
BloomUAdmission,2019-11-04 20:06:50,"RT @_LiaSimone: On Thursday October 31st, 2019 I had the honor to be recognized as Bloomsburg University s First Chartered PRESIDENT of The ","Bloomsburg, PA",20,0,NaN
russellind,2019-11-04 20:06:27,RT @RHS_VREd: Check out our presentation and learn about the future of education: virtual reality!!! Upcoming presentation on November 7th ,"Russell, KY  41169",3,0,NaN
LarissaAllwork,2019-11-04 20:06:13,RT @iCeGS: Our Annual Lecture 19 will be delivered by David Andrews OBE. Title:  Is Gatsby great for careers education? A vision for the fu ,"East Midlands, England",3,0,NaN
Laczopee,2019-11-04 20:05:33,RT @hannytalker: admin officer;;Location: Abuja;;0-2 years. He/she must be very conversant with the use of social media;;Education: A unive ,lagos nigeria,164,0,NaN
DiInTheSun,2019-11-04 20:05:31,"RT @CourtneyLTanner: This is a long thread, so thanks for hanging w/ me. I want to say thanks to all of the women who came forward to talk ",Utah...for now,14,0,NaN
femi_desmond,2019-11-04 20:05:28,RT @iamkingmonye: At every university ;All faculty girls are always dying to date an engineering boy.;Every guy wants to have a law female ,"Maryland, ikorodu",8,0,NaN
gmdenatale,2019-11-04 20:04:43,Hello to all #eportchat participants.  I'm coming to you from Northeastern University in Boston.  I teach education  ,"Malden, MA, USA",0,4,NaN
dannowicki,2019-11-04 20:04:27,"""In a failed attempt to connect and relate to the group, Robbins began, 'Not to pull an Elizabeth Warren' ... "" the  ","Phoenix, Ariz.",0,0,NaN
MathJobs1,2019-11-04 20:04:27,"Position: Assistant or Associate Professor - Mathematics Education - Arizona State University, S... ",NaN,0,0,NaN
PeterUYSEG,2019-11-04 20:04:03,@ScienceAlc Have a look at key concept PFM2.4 Drag at  lots of evidence-informed resources a  ,"Knaresborough, England",0,0,1191093208077471750
RitaMiller2001,2019-11-04 20:03:53,RT @tgradous: University faces legal threats from students of color who demand university stop using the SAT and ACT because their scores ' ,NaN,25,0,NaN
DaRk_DuSt_,2019-11-04 20:03:32,"RT @schaheid: Oh look, Imran Khan is equipping the next generation of poor people with almost free University education. ","Karachi, Pakistan",48,0,NaN
byu_sucks,2019-11-04 20:03:27,"RT @byu_sucks: @jason15shelley My favorite part about this is that he would be one of those guys to say ""There's no such thing as Utah fans ",NOT provo,1,0,NaN
RoshanChain,2019-11-04 20:02:44,"RT @BLOCKTVnews: ""Universities are offering courses, but they can t keep up with the demand. Students want to learn about this, and they ju ","Washington, DC",6,0,NaN
leggat_peter,2019-11-04 20:02:37,RT @jcu: Meet the 17-year-old who will complete his Bachelor of Advanced Science from James Cook University this year. ,"Queensland, Australia",5,0,NaN
JackieZiegler,2019-11-04 20:02:11,"RT @ConservJobBoard: Job Listing: Environmental Education Instructor: Mount Rainier Institute-University of Washington Eatonville, WA ",NaN,1,0,NaN
SNCCLA,2019-11-04 20:01:58,Mumps confirmed at Ridley High School in latest outbreak of contagious virus  Mumps in fully  ,Los Angeles,0,0,NaN
DAdesalu,2019-11-04 20:01:47,RT @hannytalker: admin officer;;Location: Abuja;;0-2 years. He/she must be very conversant with the use of social media;;Education: A unive ,NaN,164,0,NaN
itssinghswati,2019-11-04 20:01:32,"RT @Prisonerathome: @ANI @itssinghswati JNU has always stood for the Rights. Being a politically vibrant campus, students here understand t ","New Delhi, India",1,0,NaN
zoeyarbrough01,2019-11-04 20:01:27,RT @yo_its_wolfnick: Extremely blessed to announce that I will be continuing my education and baseball career at the University Of Mary Har ,NaN,23,0,NaN
Sondsajohn,2019-11-04 20:00:08,Free Education University - Is a 17 course curriculum that teaches you how to find the right financial opportunitie  ,USA,0,0,NaN
capgaznews,2019-11-04 20:00:00,"Bruce Fleming still not teaching at Naval Academy, criticizes Ted Carter as he seeks University of Nebraska preside  ","Annapolis, MD",0,0,NaN
CHCPrincipal,2019-11-04 19:59:50,RT @EducateIN: Join us in celebrating Dr. McCormick being selected as one of Purdue University s Distinguished Education Alumni.  ,"Indianapolis, IN",1,0,NaN
BabajideFadoju,2019-11-04 19:59:43,"RT @ReadySetWorkng: To kickstart this year's edition, a Sensitization Programme for Lagos State University (LASU) final year students with ",Nigeria,3,0,NaN
KCHScounselors,2019-11-04 19:59:33,"#KCHScollegevisit - Oglethorpe University @OglethorpeUniv on Thursday, 11/7.  A small, private university in Atlant  ","Knoxville, TN",0,0,NaN
milehighcane,2019-11-04 19:59:09,"RT @RWPUSA: Paula White is to religion what Trump University was to higher education:  a fraud.;;Paula White, Newest White House Aide, Is a ",NaN,6223,0,NaN
traciewashere,2019-11-04 19:59:02,RT @DigiHealthCA: NEW! Resource Guide to Digital Health in Canada. Presenting the new Resource Guide to Digital Health in Canada   a compre ,Saskatchewan      she/her,2,0,NaN
NickRadioActive,2019-11-04 19:58:43,"RT @RobertGehrke: From what I gather, here s what the @sltrib going non-profit means:;1. You can make tax-deductible donation here: ","Salt Lake City, UT",13,0,NaN
IdahoStatesman,2019-11-04 19:58:36,RT @JohnWSowell: Landowners started building 10-room duplexes for #BoiseState students. Then the neighbors cried foul.,"Boise, Idaho, USA",2,0,NaN
DSM_Kelsey,2019-11-04 19:58:21,RT @iowasafeschools:  Take notice every other college and university in #Iowa. Recruiting #LGBTQ youth is a top priority.;;,"Des Moines, IA",0,0,NaN
athomeinthesun,2019-11-04 19:58:14,RT @NicolasJSimard: Great discussion today with @AliceAlbright and international partners on quality education in the #DRC through the @GPf ,"Ottawa, Ontario",2,0,NaN
phoebemarshh,2019-11-04 19:57:51,RT @CourtneyLTanner: How the University of Utah s police department treated female victims and officers for years before Lauren McCluskey s ,NaN,78,0,NaN
GPforEducation,2019-11-04 19:57:48,RT @NicolasJSimard: Great discussion today with @AliceAlbright and international partners on quality education in the #DRC through the @GPf ,NaN,2,0,NaN
BEATBOX029,2019-11-04 19:57:46,RT @hannytalker: admin officer;;Location: Abuja;;0-2 years. He/she must be very conversant with the use of social media;;Education: A unive ,NaN,164,0,NaN
emporiagazette,2019-11-04 19:57:12,"With construction nearing completion at Emporia State University s Breidenthal University House, which will serve a  ","Emporia, Kansas",0,0,NaN
